stop_id,stop_name,stop_lat,stop_lon,location_type
410,"JULES SIMON",45.4240565542,4.3894612756,0
411,"JULES SIMON",45.4241779264,4.3892229638,0
412,"EMILE REYMOND",45.425663754,4.3881917661,0
413,"EMILE REYMOND",45.4258164016,4.3882102041,0
414,"CAMP. TREFILERIE",45.4266864859,4.39081128,0
415,"CAMP. TREFILERIE",45.4267967529,4.3906875699,0
416,"CENTRE DEUX",45.4230858527,4.3918405812,0
417,"CENTRE DEUX",45.4228977039,4.3917952572,0
418,"VALBENOITE",45.4242335883,4.3959726934,0
419,"VALBENOITE",45.4242251766,4.3974037052,0
420,"ARSAC",45.4252012874,4.3996126337,0
428,"ARSAC",45.4253075741,4.4001916929,0
421,"BOUILLET",45.4257748931,4.3953526978,0
422,"BOUILLET",45.4260594138,4.3960278461,0
424,"F. VOYTIER",45.423765355,4.4028051332,0
425,"F. VOYTIER",45.4239679293,4.402557102,0
426,"MULATIERE",45.4243721529,4.4030833793,0
427,"MULATIERE",45.4245654984,4.4028477816,0
429,"MONTESQUIEU",45.4260273341,4.4026339706,0
430,"MONTESQUIEU",45.4262883566,4.4021452866,0
431,"CENTRE CONGRES",45.4264332297,4.4045278145,0
432,"CENTRE CONGRES",45.4263333613,4.405060852,0
499,"CENTRE CONGRES",45.427414891,4.4054591235,0
433,"ECOLE DES MINES",45.4239078165,4.4077433954,0
434,"ECOLE DES MINES",45.4238746761,4.4080744263,0
435,"40 LE CORBUSIER",45.4256352917,4.4111564131,0
437,"FRAISSINETTE",45.4226980476,4.4229311886,0
439,"FRAISSINETTE",45.4228414577,4.4229621529,0
443,"SEMBAT",45.425683667,4.4201554188,0
2231,"SEMBAT",45.4255217933,4.4201493253,0
440,"L'ANGELUS",45.4252176624,4.4219781995,0
441,"L'ANGELUS",45.4255395736,4.4216069251,0
445,"IUT",45.4233114114,4.4305453918,0
446,"IUT",45.4231876662,4.4304256943,0
447,"LA FERME",45.424960854,4.4318474522,0
448,"LA FERME",45.4256781321,4.4319896262,0
449,"TREYVES DE JANON",45.4256480121,4.4383785756,0
450,"TREYVES DE JANON",45.4257396246,4.4382925929,0
451,"LA GRANGE",45.425494062,4.4346025856,0
452,"LA GRANGE",45.4255742784,4.4346439666,0
453,"MAURICE RAVEL",45.4296105388,4.31511721,0
455,"LANLYRE",45.4303661542,4.3202054073,0
2232,"LANLYRE",45.4301817493,4.3204544132,0
456,"GARE ROCHE",45.4323576663,4.3230886594,0
457,"LE ROYAL",45.4331744287,4.3221977119,0
458,"CIMETIERE ROCHE",45.4324492928,4.3305690036,0
2233,"CIMETIERE ROCHE",45.4327306233,4.3294288163,0
2234,"CIMETIERE ROCHE",45.4329801547,4.3295656156,0
460,"PETITES SOEURS",45.4308223704,4.3802286138,0
461,"PAILLON",45.4312521885,4.3783784248,0
462,"TARDY",45.4272715438,4.3849284717,0
464,"TARDY",45.4279763388,4.3837915295,0
463,"PLACE BUISSON",45.4273955904,4.386505048,0
465,"MERLIN",45.4285179775,4.3822267669,0
468,"MERLIN",45.4293379881,4.3821676091,0
469,"BEL HORIZON",45.4302497509,4.3854476871,0
472,"BEL HORIZON",45.4306927567,4.3853362756,0
470,"MARTIN BERNARD",45.4306445919,4.3810911641,0
2506,"GAYET",45.4284928756,4.3845774722,0
2507,"GAYET",45.4287574242,4.3843827702,0
474,"ST ROCH",45.429611451,4.3937316422,0
475,"ANATOLE FRANCE",45.4307232436,4.3895551824,0
476,"ANATOLE FRANCE",45.4294486418,4.389865768,0
477,"CHARLES REBOUR",45.427233219,4.3992282762,0
478,"CHARLES REBOUR",45.4277386614,4.3981735499,0
479,"RESID. GUINARD",45.4290839232,4.399885165,0
494,"RESID. GUINARD",45.4290394716,4.400829288,0
481,"LASSAIGNE",45.4298262586,4.3986730831,0
482,"CONSERVATOIRE",45.4298722733,4.3966681816,0
483,"CONSERVATOIRE",45.4299938967,4.3964170883,0
485,"CONSERVATOIRE",45.4311297697,4.3953346109,0
486,"BAULIER",45.4283106573,4.3949741373,0
487,"EDMOND MAURAT",45.4301367636,4.39550217,0
2215,"EDMOND MAURAT",45.4297824584,4.3951950276,0
489,"ESPACE FAURIEL",45.4274330411,4.4010761063,0
490,"ESPACE FAURIEL",45.4276382095,4.4006875638,0
495,"CH. PUITS GUERIN",45.43088048,4.4020099213,0
496,"CH. PUITS GUERIN",45.4308977572,4.4020489098,0
497,"HORACE VERNET",45.4309747048,4.4037261278,0
498,"HORACE VERNET",45.4310201431,4.4037022624,0
2235,"LIOGIER",45.428348747,4.4050850492,0
2236,"LIOGIER",45.4284637631,4.4051915933,0
500,"PIERRE BLACHON",45.4288551739,4.4073789575,0
501,"PIERRE BLACHON",45.4289289903,4.408250815,0
510,"PIERRE BLACHON",45.4288153852,4.4085533018,0
502,"BEAULIEU",45.4286681423,4.4096980584,0
503,"BEAULIEU",45.429317442,4.4115628317,0
504,"BEAULIEU",45.4294218507,4.4107871083,0
505,"HOVELACQUE",45.4303603162,4.407742021,0
508,"HOVELACQUE",45.4303861211,4.4073212086,0
506,"CHAMPAGNAT",45.4302655993,4.409451148,0
507,"CHAMPAGNAT",45.4303701953,4.4096340017,0
509,"R. DE TERRENOIRE",45.4318079022,4.4136245565,0
511,"R. DE TERRENOIRE",45.4318892766,4.4140877455,0
2237,"MARANDINIERE",45.4273379638,4.4178277409,0
2238,"MARANDINIERE",45.4275381907,4.4177074646,0
512,"C. C. MONTCHOVET",45.428237514,4.4154332344,0
513,"C. C. MONTCHOVET",45.4287431096,4.414378637,0
514,"C. C. MONTCHOVET",45.4290849204,4.4134201221,0
518,"ENISE",45.4289298541,4.4222203173,0
519,"ENISE",45.4288039523,4.4222155729,0
520,"DECOUVERTE",45.4306394815,4.4236779027,0
521,"DECOUVERTE",45.4305843297,4.4237397292,0
522,"PARKING STADE",45.4258974932,4.4365988146,0
523,"JANON",45.4285273235,4.4345769774,0
524,"STADE JANON",45.4285273235,4.4345769774,0
525,"STADE JANON",45.4278202225,4.4353297956,0
526,"CARCARET",45.4270922663,4.4386251276,0
534,"CARCARET",45.42718436,4.4385136003,0
527,"LA GAMOTIERE",45.4280074132,4.4402063539,0
531,"LA GAMOTIERE",45.4280975831,4.4401970003,0
528,"JABOULAY",45.4290371169,4.4423926974,0
533,"JABOULAY",45.4290922791,4.4423308911,0
529,"PERROTIERE",45.4317384263,4.4442210004,0
633,"PERROTIERE",45.4316589368,4.4441412836,0
634,"PERROTIERE",45.4314539557,4.4435583076,0
530,"LES BRUYERES",45.4304418604,4.441870987,0
532,"LES BRUYERES",45.4303830044,4.4416514661,0
535,"ANC. COMBATTANTS",45.4295508382,4.4418754369,0
536,"ANC. COMBATTANTS",45.4296502421,4.4418536559,0
537,"(BOURG)",45.4278056856,4.5835633696,0
538,"LA PERTIERE",45.4366905653,4.275745687,0
539,"LA PERTIERE",45.4368077017,4.2757370093,0
540,"LES RIPPES",45.4364179969,4.2784842676,0
541,"LES RIPPES",45.4363836842,4.2789048698,0
542,"RELAIS DES ROSES",45.4357403475,4.2832920347,0
543,"RELAIS DES ROSES",45.4357929716,4.2833705771,0
544,"CHICHIVIEUX",45.4356591806,4.2879417785,0
545,"CHICHIVIEUX",45.4356933681,4.288045239,0
546,"LORIOTS",45.4364987913,4.2970338825,0
547,"LORIOTS",45.4368014256,4.2972235537,0
548,"LE BERLAND",45.4341694865,4.2964401092,0
549,"LE BERLAND",45.4340716806,4.296372738,0
550,"VALLON",45.4346354856,4.2919319027,0
551,"VALLON",45.4345068937,4.2920807389,0
552,"BIORANGE",45.4339695023,4.3032072394,0
553,"BIORANGE",45.4341090868,4.3049888393,0
554,"BOIS NEYRETTE",45.4331375589,4.3146425724,0
555,"BOIS NEYRETTE",45.433296825,4.3158113757,0
556,"MAIRIE ROCHE",45.4332445921,4.3233122161,0
561,"MAIRIE ROCHE",45.4325688593,4.3238631181,0
557,"LES CEDRES",45.4336539251,4.3200292707,0
558,"LES CEDRES",45.4336797704,4.3200941047,0
559,"LES CHENES",45.4362660007,4.3188830198,0
560,"LES CHENES",45.4362196734,4.3189580531,0
563,"VUNS",45.4364769793,4.3277614288,0
564,"VUNS",45.4365302555,4.3278016924,0
566,"COTE DURIEUX",45.4331596096,4.3366402371,0
567,"COTE DURIEUX",45.4340050611,4.3356610374,0
568,"DOURDEL",45.43497469,4.347813338,0
569,"DOURDEL",45.435008822,4.3479168341,0
570,"LA FUTAIE",45.4376965261,4.3455858281,0
571,"LA FUTAIE",45.4376536285,4.3454692277,0
572,"MONTSALSON",45.4328740495,4.3530157543,0
573,"MONTSALSON",45.4334210143,4.3506327384,0
574,"MONTSALSON",45.4337793431,4.3497254965,0
575,"CROIX DE MISSION",45.4320880786,4.3774506562,0
576,"PIERRE SEMARD",45.4334924047,4.3793941417,0
577,"RASPAIL",45.4320343135,4.381372568,0
580,"RASPAIL",45.4327367121,4.3813473932,0
581,"RUE FRANKLIN",45.4327169073,4.3853728621,0
582,"RUE FRANKLIN",45.43271386,4.3855389101,0
584,"PLACE DES PERES",45.4335101755,4.3852999746,0
2442,"MEDIATHEQUE",45.4353460151,4.3808813862,0
586,"STE-BARBE",45.4349909595,4.3840510162,0
2508,"STE-BARBE",45.435140797,4.3842227277,0
588,"ABBE DE L'EPEE",45.4339520095,4.3852524213,0
589,"BOIVIN",45.4362113889,4.3852210207,0
2509,"R. DE LA COLLINE",45.433077442,4.3833794857,0
2510,"R. DE LA COLLINE",45.4330958965,4.3833546049,0
2511,"MONTEE THEVENON",45.4314321717,4.383293077,0
2512,"MONTEE THEVENON",45.4314151222,4.3832413214,0
590,"ST-ENNEMOND",45.434687952,4.3824164863,0
591,"ST-ENNEMOND",45.4349423339,4.3822852871,0
592,"ST-ENNEMOND",45.4346858454,4.3825314468,0
593,"LA CHARITE",45.432704206,4.3924278407,0
594,"CHAVANELLE",45.4346226095,4.3928314396,0
597,"BOURSE TRAVAIL",45.432820299,4.3880736131,0
2013,"SAINT-LOUIS",45.4342050738,4.3886234417,0
598,"ANDRE DELORME",45.4316824434,4.4000076034,0
599,"ANDRE DELORME",45.4317456309,4.3999971778,0
603,"RUE EMILE",45.4310207926,4.3968515261,0
2574,"RUE EMILE",45.4304530858,4.3973799814,0
600,"VILLEBOEUF-LE-HT",45.4327764803,4.3992431482,0
601,"PLACE VILLEBOEUF",45.4338875379,4.3951176528,0
602,"PLACE VILLEBOEUF",45.4341376954,4.3952164316,0
604,"BOILEAU",45.4350521108,4.4056295944,0
605,"BOILEAU",45.4349950751,4.4057936307,0
606,"LA DAME BLANCHE",45.4322227775,4.4092176949,0
607,"LA DAME BLANCHE",45.4327749091,4.4090466468,0
608,"FENELON",45.4339376589,4.4074924426,0
609,"FENELON",45.4340363454,4.4075089174,0
610,"RUE DES VILLAS",45.4332605611,4.4158392081,0
611,"RUE DES VILLAS",45.4332619884,4.4157625706,0
612,"STE-MARGUERITE",45.4342491121,4.4178447905,0
613,"STE-MARGUERITE",45.4347910177,4.4182230725,0
614,"GAUTHIER DUMONT",45.4351696766,4.4181861866,0
2504,"GAUTHIER DUMONT",45.4354009315,4.4178497615,0
616,"LOUIS MAGNIEN",45.435526133,4.4154769473,0
617,"DOCTEUR ZAMENHOF",45.4338950206,4.4160803394,0
618,"DOCTEUR ZAMENHOF",45.4344548678,4.4169449969,0
619,"JEAN PAROT",45.4324422165,4.4230428938,0
620,"JEAN PAROT",45.4327411335,4.4229391272,0
621,"MONTPLAISIR",45.4345299092,4.4206418619,0
622,"MONTPLAISIR",45.4346292405,4.4211057614,0
623,"RUE A. FRANCE",45.4301409122,4.4334750539,0
624,"LES FORGES",45.4315281019,4.4338854951,0
628,"LES FORGES",45.431450159,4.4342020793,0
625,"TERRENOIRE",45.4343134442,4.4369948659,0
626,"TERRENOIRE",45.4344063585,4.4373179476,0
629,"TERRENOIRE",45.4342983992,4.4382725136,0
630,"TERRENOIRE",45.4346749452,4.4373920545,0
2581,"CIME. TERRENOIRE",45.4310693042,4.4295607716,0
631,"LOUIS PERGAUD",45.4312797279,4.4422990863,0
632,"COLONEL FABIEN",45.4336563485,4.4413030404,0
2081,"COLONEL FABIEN",45.4334745634,4.441398383,0
635,"LA GILLIERE",45.4330842888,4.4510978177,0
636,"LA GILLIERE",45.433332945,4.4512734848,0
637,"LA PINEDE",45.4352005285,4.4543487289,0
638,"LA PINEDE",45.4346439654,4.4547492476,0
639,"LE MOULIN ROUE",45.4351760121,4.5759755136,0
640,"VICTOR HUGO",45.4393921051,4.3202093732,0
641,"VICTOR HUGO",45.4394087301,4.3202866663,0
642,"RUE LAMARTINE",45.4412284702,4.3206842658,0
643,"RUE LAMARTINE",45.4413382059,4.3205859338,0
644,"LES PRUNIERS",45.4380601881,4.3202127616,0
645,"SAINT EXUPERY",45.4390775698,4.3227163103,0
646,"DERHINS",45.4377092771,4.3247635319,0
648,"DERHINS",45.4373074303,4.32509422,0
647,"LAENNEC",45.4343450069,4.3272117993,0
649,"GOUTTENOIRE",45.4398980483,4.3427639933,0
650,"GOUTTENOIRE",45.4394011649,4.343372345,0
651,"LES BARAUDES",45.4375523134,4.360050471,0
652,"LES BARAUDES",45.4377383922,4.3602106667,0
653,"MICHON",45.4382519707,4.3666208392,0
654,"MICHON",45.438353049,4.3660109718,0
655,"MICHON",45.4386608437,4.3664057463,0
656,"RUE KLEBER",45.4402024538,4.365759216,0
657,"RUE KLEBER",45.4404355799,4.3658061145,0
2575,"F. D'ESPEREY",45.4408890864,4.3710511614,0
2576,"F. D'ESPEREY",45.4410028229,4.3707357567,0
658,"LE CLAPIER",45.437349642,4.3790891363,0
663,"LE CLAPIER",45.4374302322,4.3786191524,0
659,"MUSEE DE LA MINE",45.4392819963,4.3772557801,0
660,"MUSEE DE LA MINE",45.4394799565,4.3767645384,0
661,"STE - ENFANCE",45.4406370215,4.3759890611,0
777,"STE - ENFANCE",45.4414549073,4.3750604365,0
662,"LA PAREILLE",45.4385046145,4.3794129898,0
664,"GEORGES TEISSIER",45.4377105168,4.3873856729,0
665,"PALAIS JUSTICE",45.4370142658,4.3846243959,0
666,"TARENTAIZE",45.4375795575,4.3817692066,0
670,"TARENTAIZE",45.4369344937,4.3821032786,0
667,"MI-CAREME",45.438095723,4.3855208702,0
671,"ARISTIDE BRIAND",45.4392250294,4.3828271016,0
672,"ARCOLE",45.440362895,4.3840835968,0
2082,"DORIAN/H. VILLE",45.4384522517,4.3876688199,0
2083,"DORIAN/H. VILLE",45.4385246658,4.387645938,0
2084,"DORIAN/H. VILLE",45.4395648156,4.3878506726,0
674,"PEUPLE FOY",45.4367757794,4.3878112047,0
675,"HOTEL DE VILLE",45.438682007,4.387408893,0
676,"HOTEL DE VILLE",45.438682007,4.387408893,0
677,"JEU DE L'ARC",45.438630067,4.39170205,0
678,"MARCELLIN ALLARD",45.4365423712,4.3926726865,0
680,"JEAN MOULIN",45.4369899609,4.3932900993,0
681,"JEAN MOULIN",45.436722337,4.3936508472,0
682,"JEAN MOULIN",45.4372793868,4.3932113772,0
683,"JEAN MOULIN",45.4375641067,4.3933881344,0
690,"JEAN MOULIN",45.4375259648,4.3930160172,0
693,"JEAN MOULIN",45.4375853871,4.3932099667,0
689,"SQUARE VIOLETTE",45.4370528008,4.3903652132,0
2086,"SQUARE VIOLETTE",45.4368713568,4.3909336955,0
2087,"SQUARE VIOLETTE",45.4368595432,4.3910866479,0
2088,"SQUARE VIOLETTE",45.436687029,4.3911697211,0
687,"REPUBLIQUE",45.4391416096,4.3927564796,0
688,"PEUPLE GAMBETTA",45.4358161738,4.3881207592,0
691,"GRAND MOULIN",45.4371917919,4.3891688024,0
692,"PEUPLE LIBERAT.",45.436710085,4.3884478962,0
694,"GASPARD MONGE",45.4396713533,4.4001393164,0
695,"FRERES CHAPPE",45.4400981362,4.394568906,0
696,"LYCEE FAURIEL",45.4368989517,4.3943221075,0
697,"CHANTEGRILLET",45.4386385954,4.3966110399,0
698,"FOURNEYRON",45.439281543,4.3959063347,0
700,"FOURNEYRON",45.4394941866,4.3975504992,0
701,"FOURNEYRON",45.4395761942,4.396032349,0
702,"FOURNEYRON",45.4396533619,4.3962397528,0
703,"MOLIERE",45.4359968454,4.4066108168,0
704,"MOLIERE",45.4360399159,4.4067146875,0
705,"PAUL PETIT",45.4372154119,4.4044705533,0
706,"PAUL PETIT",45.4373945595,4.4040298511,0
707,"RICHELANDIERE",45.4376619898,4.405139165,0
708,"RICHELANDIERE",45.4380032488,4.4042059867,0
709,"CONTE GRANDCHAMP",45.4382209401,4.4021688492,0
711,"SEGUIN",45.4385233956,4.402359101,0
712,"ISERABLE",45.4386251932,4.405124038,0
713,"ISERABLE",45.4383840367,4.4055112963,0
714,"LA PLAGNE",45.4390779111,4.4035175012,0
715,"BD 38EME R.I.",45.4394310119,4.4063174348,0
716,"BD 38EME R.I.",45.4394097105,4.4064956033,0
717,"ST-FRANCOIS",45.4396129945,4.4032946055,0
718,"RUE DE LA CHANCE",45.4403634564,4.4050483991,0
803,"RUE DE LA CHANCE",45.4406005889,4.4048782942,0
719,"DOCTEUR CALMETTE",45.4359946819,4.4130275305,0
728,"DOCTEUR CALMETTE",45.4358696946,4.4134574439,0
720,"CRECHE LA SOURCE",45.4364565063,4.4114214718,0
721,"CRECHE LA SOURCE",45.4366008958,4.4109155812,0
722,"NORMANDIE NIEMEN",45.4371283432,4.4120730149,0
723,"NORMANDIE NIEMEN",45.4372035811,4.4123826227,0
724,"ROBINSON",45.4377182332,4.4093851724,0
2505,"ROBINSON",45.4377740694,4.40977075,0
726,"ESPE",45.4368847574,4.4082290794,0
727,"ESPE",45.4369195445,4.408294295,0
729,"ALBERT CAMUS",45.4360954221,4.4187323092,0
730,"ALBERT CAMUS",45.436209949,4.4188644438,0
731,"PAUL RONIN",45.435909027,4.4156958505,0
732,"PAUL RONIN",45.4360751827,4.4154720079,0
2015,"LOUIS DESTRE",45.4389738838,4.4207325287,0
2016,"LOUIS DESTRE",45.439241357,4.4203846714,0
737,"CINQ CHEMINS",45.4398306477,4.4273738187,0
2019,"CINQ CHEMINS",45.4397626258,4.4266809448,0
738,"PLACE VIAL",45.4361747448,4.4370782944,0
739,"PLACE VIAL",45.4364092825,4.4370488487,0
740,"THOMAS EDISON",45.4381965124,4.436285787,0
741,"THOMAS EDISON",45.4382388346,4.4364280069,0
742,"MAUGARA",45.4378560509,4.4414627728,0
743,"MAUGARA",45.4378803807,4.4416043115,0
744,"HAUTS TERRENOIRE",45.438635225,4.4426173331,0
745,"LES CHATAIGNIERS",45.4390838884,4.4398220807,0
746,"LES CHATAIGNIERS",45.4392673567,4.4396373039,0
2239,"MASSARDIERE",45.4370707626,4.44825895,0
2241,"MASSARDIERE",45.4371483685,4.448913839,0
2240,"LES MARANDES",45.4380591691,4.449766725,0
751,"MACHIZAUD",45.4375745563,4.4577631693,0
752,"MACHIZAUD",45.437706052,4.4579471726,0
753,"LES ECHALLIERES",45.4383861405,4.4624090252,0
754,"LES ECHALLIERES",45.4384836028,4.4624894689,0
755,"OCHARRA",45.4394151132,4.4660279313,0
756,"OCHARRA",45.4397738309,4.4665658624,0
757,"ST JUST (BOURG)",45.43719611,4.578907983,0
758,"ST-VICTOR-SUR-L",45.4436108817,4.2611719706,0
759,"POMMEROL",45.4459857637,4.3010135369,0
760,"POMMEROL",45.4461813704,4.301148325,0
2242,"ST-GENEST-LERPT",45.4457494172,4.3366350771,0
2244,"ST-GENEST-LERPT",45.4461294228,4.3365209681,0
762,"LE TISSOT",45.4417906951,4.339598383,0
763,"LE TISSOT",45.4419640877,4.3394640404,0
764,"CROIX D. RAMEAUX",45.4443184767,4.3376444333,0
765,"ROCHE DU GEAI",45.4417731288,4.3649986628,0
766,"ROCHE DU GEAI",45.4422984463,4.3648133798,0
767,"COTE CHAUDE",45.444598312,4.3635425513,0
768,"COTE CHAUDE",45.4447777121,4.3635746918,0
769,"PETIT COIN",45.4425836377,4.3728776319,0
770,"PETIT COIN",45.4427633596,4.3723984588,0
771,"GRAND COIN",45.4438245133,4.3699701687,0
772,"GRAND COIN",45.4438819617,4.3697805182,0
775,"GRAND COIN",45.4435013764,4.370418519,0
773,"PETRUS MAUSSIER",45.444826376,4.3742513866,0
774,"PETRUS MAUSSIER",45.4448217131,4.3745069019,0
776,"P. DE BESSET",45.4432622657,4.3741554361,0
2089,"PUITS DE LOIRE",45.4437265887,4.3768188428,0
2090,"PUITS DE LOIRE",45.4441987904,4.377079154,0
781,"BUISSON",45.441592298,4.379360792,0
782,"JULES VERNE",45.4427844197,4.3786377681,0
783,"JACQUARD",45.4411486217,4.382949368,0
785,"BALAY",45.444549817,4.3864118654,0
786,"PL. JEAN JAURES",45.4419508858,4.386801372,0
788,"PL. JEAN JAURES",45.4415435351,4.3864411209,0
789,"PL. JEAN JAURES",45.4415691073,4.3865187701,0
787,"ELISEE RECLUS",45.441152035,4.3822719669,0
790,"GRAND GONNET",45.4444540925,4.3857435349,0
791,"GRAND GONNET",45.4444010715,4.3856904342,0
792,"PAINLEVE",45.4407532555,4.3927140976,0
793,"PAINLEVE ROYET",45.4408041016,4.3923963995,0
794,"CRET DE ROC",45.4436302835,4.3904175866,0
2443,"ASCENSEUR ROYET",45.4420065894,4.3906257795,0
804,"CHATEAUCREUX",45.4427919705,4.4007414854,0
805,"CHATEAUCREUX",45.4427860827,4.4015466572,0
806,"CHATEAUCREUX",45.442597665,4.4005424779,0
807,"CHATEAUCREUX",45.442573775,4.4008611853,0
2092,"CHATEAUCREUX",45.4428443921,4.3983911853,0
2093,"CHATEAUCREUX",45.4405420667,4.4012328148,0
2094,"CHATEAUCREUX",45.4407964874,4.401587463,0
2243,"CHATEAUCREUX",45.4427838793,4.3997184647,0
2449,"CHATEAUCREUX",45.4428148944,4.3999880849,0
2450,"CHATEAUCREUX",45.4428766656,4.4000543084,0
809,"DALGABIO",45.4411045974,4.4009853481,0
810,"DALGABIO",45.4411720541,4.4012307535,0
811,"BEAUMARCHAIS",45.4403707405,4.4085385553,0
812,"BEAUMARCHAIS",45.4406793333,4.408882482,0
813,"RUE DES ALLIES",45.4411102908,4.4132961958,0
820,"RUE DES ALLIES",45.4413637227,4.4137020023,0
821,"RUE DES ALLIES",45.4413769161,4.4144439534,0
815,"PONT BLANC",45.4419970869,4.4077045842,0
2095,"PONT BLANC",45.4419459603,4.40803505,0
816,"CUSSINEL",45.4429752418,4.4122156219,0
817,"CUSSINEL",45.4430552293,4.4122697588,0
2096,"RD PT PINAY",45.4437398407,4.4180355786,0
2097,"RD PT PINAY",45.4439656738,4.4175071319,0
818,"MONTHIEU",45.4411570459,4.4170691347,0
819,"MONTHIEU",45.4411979644,4.4172879959,0
822,"LA COTE",45.4443468486,4.4260103355,0
823,"LA COTE",45.4443766961,4.4258580491,0
825,"LES CHALEYERES",45.4411309178,4.4324213882,0
826,"LES CHALEYERES",45.4413718099,4.4325327826,0
827,"SERVANTON",45.4443658472,4.4302810667,0
906,"SERVANTON",45.4445734213,4.4312094075,0
828,"PUITS LACHAUD",45.440207708,4.4360552969,0
829,"PUITS LACHAUD",45.4397369512,4.4362036208,0
830,"COLL. A.BRIAND",45.4414021171,4.435231315,0
831,"LE POYET",45.4481491865,4.4695604725,0
975,"LE POYET",45.4483892717,4.4701834364,0
832,"LES VIAURES",45.4415421995,4.4710444126,0
833,"LES VIAURES",45.4414291994,4.4708355099,0
834,"LA CHABURE",45.4425110045,4.4754412107,0
835,"LA CHABURE",45.4424874517,4.4752613209,0
836,"BARRAGE",45.4421014302,4.5806792854,0
2020,"LE BREUIL",45.4401640157,4.5758705659,0
837,"RUE DE L'ISERON",45.4471260607,4.2723016389,0
838,"RUE DE L'ISERON",45.4472238815,4.2723689834,0
839,"PETIT BOIS",45.4474844671,4.2760216971,0
840,"PETIT BOIS",45.4473939699,4.2755327127,0
841,"GRANDES COTES",45.4479223732,4.2787857494,0
842,"GRANDES COTES",45.4480561638,4.2788543692,0
843,"JARDINS",45.449038678,4.2777254305,0
844,"JARDINS",45.44907121,4.2774069486,0
845,"RTE DE CONDAMINE",45.4484403182,4.2795326634,0
846,"RTE DE CONDAMINE",45.4485502401,4.27942146,0
847,"LE MONT",45.4512360816,4.2874427559,0
848,"LE MONT",45.4512752451,4.2877765593,0
850,"LA VERCHERE",45.4481291416,4.3349056363,0
851,"LA VERCHERE",45.4483908613,4.3348639487,0
852,"GYMNASE",45.4502877472,4.3334621332,0
853,"GYMNASE",45.4508743673,4.3333682355,0
2582,"CIME.COTE CHAUDE",45.4468412855,4.3579610725,0
857,"QUART. GAILLARD",45.4468926019,4.3625782481,0
2245,"QUART. GAILLARD",45.4465642573,4.3623233161,0
855,"BENOIT FRACHON",45.4460565172,4.367981087,0
856,"BENOIT FRACHON",45.4461976895,4.3676410847,0
858,"HAUTS JACQUARD",45.4470839925,4.3683895705,0
859,"HAUTS JACQUARD",45.4471365568,4.3684682099,0
860,"PUITS GARENNE",45.4473655443,4.3667634415,0
861,"PUITS GARENNE",45.4476542554,4.3667228951,0
862,"CHAVASSIEUX",45.4495840906,4.3650165345,0
863,"CHAVASSIEUX",45.4497300703,4.3649068175,0
864,"CHAVASSIEUX",45.450134068,4.3649599849,0
865,"CRECHE GARDERIE",45.4459787195,4.3727468859,0
866,"CRECHE GARDERIE",45.4462774482,4.3721569993,0
867,"PARC MONTAUD",45.4467289943,4.3705882993,0
868,"PARC MONTAUD",45.4467160449,4.3708051643,0
869,"LES TILLEULS",45.4458440606,4.3801186405,0
870,"LES TILLEULS",45.4461980663,4.3799527294,0
871,"LYCEE B.CHARVET",45.4466658369,4.3775025395,0
879,"LYCEE B.CHARVET",45.446754601,4.3775697377,0
872,"CRET DE MONTAUD",45.4469161087,4.3761182233,0
873,"ANDRE RUEL",45.447032804,4.3790886153,0
874,"ANDRE RUEL",45.4476425886,4.3787147902,0
875,"EGLISE MONTAUD",45.447916801,4.3804508976,0
881,"EGLISE MONTAUD",45.4475579559,4.3823553933,0
876,"RUE DE LAHARPE",45.4481936244,4.3781086564,0
877,"RUE DE LAHARPE",45.4487307601,4.3777704885,0
878,"LA VISITATION",45.4502184719,4.3800756433,0
938,"LA VISITATION",45.4500460895,4.3796601379,0
883,"PLACE CARNOT",45.4483649946,4.3849678452,0
884,"PLACE CARNOT",45.4476098057,4.3849271017,0
2451,"PLACE CARNOT",45.4476109774,4.3848632199,0
2452,"PLACE CARNOT",45.4478559011,4.3847572212,0
880,"GARE CARNOT",45.4470155751,4.3864137214,0
882,"AUGUSTIN THIERRY",45.4468549963,4.3843749789,0
887,"PARC EXPOSITIONS",45.4485541924,4.3942569594,0
899,"PARC EXPOSITIONS",45.448633247,4.394362182,0
888,"LAVOISIER",45.4465454244,4.388493011,0
2098,"LAVOISIER",45.4464123121,4.3893702242,0
891,"RUE CARON",45.4453182964,4.3881790291,0
892,"AMPERE",45.448717839,4.38927677,0
893,"MOUGIN COGNET",45.4482821765,4.3894779554,0
895,"COLL. J.VALLES",45.4463236341,4.400528049,0
896,"PATINOIRE",45.4471006206,4.3969516691,0
897,"PATINOIRE",45.4476654613,4.3960905312,0
2099,"DOCTEURS MULLER",45.4474419533,4.3979616138,0
2100,"DOCTEURS MULLER",45.4473588929,4.3980735845,0
898,"TIBLIER VERNE",45.447664951,4.399043871,0
900,"JULES JANIN",45.4460797195,4.3976551679,0
901,"LOUIS SOULIE",45.4462009064,4.3979153774,0
2453,"COLONEL MAREY",45.4455139993,4.4000248172,0
2454,"COLONEL MAREY",45.4454352078,4.4003926322,0
902,"PLACE DUMAY",45.4484521956,4.401732559,0
903,"PLACE DUMAY",45.448962896,4.4013680587,0
2455,"BARDOT",45.4466245222,4.4046943603,0
2456,"BARDOT",45.4466623886,4.4050793228,0
904,"PONT DE L'ANE",45.4447535987,4.4206178345,0
